"V01.00.000"
"$_Languages"
"9(1) Englisch (USA)";"7(1) Deutsch (Deutschland)";"513(1) Key"
"OUTSIP[16] --";"OUTSIP[16] --";""
"OUTSIP[17] --";"OUTSIP[17] --";""
"OUTSIP[18] --";"OUTSIP[18] --";""
"OUTSIP[19] --";"OUTSIP[19] --";""
"OUTSIP[20] --";"OUTSIP[20] --";""
"OUTSIP[21] --";"OUTSIP[21] --";""
"OUTSIP[22] --";"OUTSIP[22] --";""
"OUTSIP[23] --";"OUTSIP[23] --";""
"OUTSIP[24] --";"OUTSIP[24] --";""
"OUTSIP[25] --";"OUTSIP[25] --";""
"OUTSIP[26] --";"OUTSIP[26] --";""
"OUTSIP[27] --";"OUTSIP[27] --";""
"OUTSIP[28] --";"OUTSIP[28] --";""
"OUTSIP[29] --";"OUTSIP[29] --";""
"OUTSIP[30] --";"OUTSIP[30] --";""
"OUTSIP[31] --";"OUTSIP[31] --";""
"OUTSIP[32] --";"OUTSIP[32] --";""
"OUTSIP[33] --";"OUTSIP[33] --";""
"OUTSIP[34] --";"OUTSIP[34] --";""
"OUTSIP[35] --";"OUTSIP[35] --";""
"OUTSIP[36] --";"OUTSIP[36] --";""
"OUTSIP[37] --";"OUTSIP[37] --";""
"OUTSIP[38] --";"OUTSIP[38] --";""
"OUTSIP[39] --";"OUTSIP[39] --";""
"OUTSIP[40] --";"OUTSIP[40] --";""
"OUTSIP[41] --";"OUTSIP[41] --";""
"OUTSIP[42] --";"OUTSIP[42] --";""
"OUTSIP[43] --";"OUTSIP[43] --";""
"OUTSIP[44] --";"OUTSIP[44] --";""
"OUTSIP[45] --";"OUTSIP[45] --";""
"OUTSIP[46] --";"OUTSIP[46] --";""
"OUTSIP[47] --";"OUTSIP[47] --";""
"OUTSIP[48] --";"OUTSIP[48] --";""
"OUTSIP[49] --";"OUTSIP[49] --";""
"OUTSIP[50] --";"OUTSIP[50] --";""
"OUTSIP[51] --";"OUTSIP[51] --";""
"OUTSIP[52] --";"OUTSIP[52] --";""
"OUTSIP[53] --";"OUTSIP[53] --";""
"OUTSIP[54] --";"OUTSIP[54] --";""
"OUTSIP[55] --";"OUTSIP[55] --";""
"OUTSIP[56] --";"OUTSIP[56] --";""
"OUTSIP[57] --";"OUTSIP[57] --";""
"OUTSIP[58] --";"OUTSIP[58] --";""
"OUTSIP[59] --";"OUTSIP[59] --";""
"OUTSIP[60] --";"OUTSIP[60] --";""
"OUTSIP[61] --";"OUTSIP[61] --";""
"OUTSIP[62] --";"OUTSIP[62] --";""
"OUTSIP[63] --";"OUTSIP[63] --";""
"OUTSIP[64] --";"OUTSIP[64] --";""
"MARKERSIP[01]  --";"MARKERSIP[01]  --";""
"MARKERSIP[02]  --";"MARKERSIP[02]  --";""
"MARKERSIP[03]  --";"MARKERSIP[03]  --";""
"MARKERSIP[04]  --";"MARKERSIP[04]  --";""
"MARKERSIP[05]  --";"MARKERSIP[05]  --";""
"MARKERSIP[06]  --";"MARKERSIP[06]  --";""
"MARKERSIP[07]  --";"MARKERSIP[07]  --";""
"MARKERSIP[08]  --";"MARKERSIP[08]  --";""
"MARKERSIP[09]  --";"MARKERSIP[09]  --";""
"MARKERSIP[10] --";"MARKERSIP[10] --";""
"MARKERSIP[11] --";"MARKERSIP[11] --";""
"MARKERSIP[12] --";"MARKERSIP[12] --";""
"MARKERSIP[13] --";"MARKERSIP[13] --";""
"MARKERSIP[14] --";"MARKERSIP[14] --";""
"MARKERSIP[15] --";"MARKERSIP[15] --";""
"MARKERSIP[16] --";"MARKERSIP[16] --";""
"MARKERSIP[17] --";"MARKERSIP[17] --";""
"MARKERSIP[18] --";"MARKERSIP[18] --";""
"MARKERSIP[19] --";"MARKERSIP[19] --";""
"MARKERSIP[20] --";"MARKERSIP[20] --";""
"MARKERSIP[21] --";"MARKERSIP[21] --";""
"MARKERSIP[22] --";"MARKERSIP[22] --";""
"MARKERSIP[23] --";"MARKERSIP[23] --";""
"MARKERSIP[24] --";"MARKERSIP[24] --";""
"MARKERSIP[25] --";"MARKERSIP[25] --";""
"MARKERSIP[26] --";"MARKERSIP[26] --";""
"MARKERSIP[27] --";"MARKERSIP[27] --";""
"MARKERSIP[28] --";"MARKERSIP[28] --";""
"MARKERSIP[29] --";"MARKERSIP[29] --";""
"MARKERSIP[30] --";"MARKERSIP[30] --";""
"MARKERSIP[31] --";"MARKERSIP[31] --";""
"MARKERSIP[32] --";"MARKERSIP[32] --";""
"MARKERSIP[33] --";"MARKERSIP[33] --";""
"MARKERSIP[34] --";"MARKERSIP[34] --";""
"MARKERSIP[35] --";"MARKERSIP[35] --";""
"MARKERSIP[36] --";"MARKERSIP[36] --";""
"MARKERSIP[37] --";"MARKERSIP[37] --";""
"MARKERSIP[38] --";"MARKERSIP[38] --";""
"MARKERSIP[39] --";"MARKERSIP[39] --";""
"MARKERSIP[40] --";"MARKERSIP[40] --";""
"MARKERSIP[41] --";"MARKERSIP[41] --";""
"MARKERSIP[42] --";"MARKERSIP[42] --";""
"MARKERSIP[43] --";"MARKERSIP[43] --";""
"MARKERSIP[44] --";"MARKERSIP[44] --";""
"MARKERSIP[45] --";"MARKERSIP[45] --";""
"MARKERSIP[46] --";"MARKERSIP[46] --";""
"MARKERSIP[47] --";"MARKERSIP[47] --";""
"MARKERSIP[48] --";"MARKERSIP[48] --";""
"MARKERSIP[49] --";"MARKERSIP[49] --";""
"MARKERSIP[50] --";"MARKERSIP[50] --";""
"MARKERSIP[51] --";"MARKERSIP[51] --";""
"MARKERSIP[52] --";"MARKERSIP[52] --";""
"MARKERSIP[53] --";"MARKERSIP[53] --";""
"MARKERSIP[54] --";"MARKERSIP[54] --";""
"MARKERSIP[55] --";"MARKERSIP[55] --";""
"MARKERSIP[56] --";"MARKERSIP[56] --";""
"MARKERSIP[57] --";"MARKERSIP[57] --";""
"MARKERSIP[58] --";"MARKERSIP[58] --";""
"MARKERSIP[59] --";"MARKERSIP[59] --";""
"MARKERSIP[60] --";"MARKERSIP[60] --";""
"MARKERSIP[61] --";"MARKERSIP[61] --";""
"MARKERSIP[62] --";"MARKERSIP[62] --";""
"MARKERSIP[63] --";"MARKERSIP[63] --";""
"MARKERSIP[64] --";"MARKERSIP[64] --";""
"edge difference NCK - PLC for Diagnostic";"edge difference NCK - PLC for Diagnostic";""
"multiplication of Timeout Value by Factor 10         ";"multiplication of Timeout Value by Factor 10         ";""
"Status: 0 - no error, 1 - 320 error number";"Status: 0 - no error, 1 - 320 error number";""
"stacklevel SPL-KDV for Diagnostic               ";"stacklevel SPL-KDV for Diagnostic               ";""
"PLCSIOUT[01] --";"PLCSIOUT[01] --";""
"PLCSIOUT[02] --";"PLCSIOUT[02] --";""
"PLCSIOUT[03] --";"PLCSIOUT[03] --";""
"PLCSIOUT[04] --";"PLCSIOUT[04] --";""
"PLCSIOUT[05] --";"PLCSIOUT[05] --";""
"PLCSIOUT[06] --";"PLCSIOUT[06] --";""
"PLCSIOUT[07] --";"PLCSIOUT[07] --";""
"PLCSIOUT[08] --";"PLCSIOUT[08] --";""
"PLCSIOUT[09] --";"PLCSIOUT[09] --";""
"PLCSIOUT[10] --";"PLCSIOUT[10] --";""
"PLCSIOUT[11] --";"PLCSIOUT[11] --";""
"PLCSIOUT[12] --";"PLCSIOUT[12] --";""
"PLCSIOUT[13] --";"PLCSIOUT[13] --";""
"PLCSIOUT[14] --";"PLCSIOUT[14] --";""
"PLCSIOUT[15] --";"PLCSIOUT[15] --";""
"PLCSIOUT[16] --";"PLCSIOUT[16] --";""
"PLCSIOUT[17] --";"PLCSIOUT[17] --";""
"PLCSIOUT[18] --";"PLCSIOUT[18] --";""
"PLCSIOUT[19] --";"PLCSIOUT[19] --";""
"PLCSIOUT[20] --";"PLCSIOUT[20] --";""
"PLCSIOUT[21] --";"PLCSIOUT[21] --";""
"PLCSIOUT[22] --";"PLCSIOUT[22] --";""
"PLCSIOUT[23] --";"PLCSIOUT[23] --";""
"PLCSIOUT[24] --";"PLCSIOUT[24] --";""
"PLCSIOUT[25] --";"PLCSIOUT[25] --";""
"PLCSIOUT[26] --";"PLCSIOUT[26] --";""
"PLCSIOUT[27] --";"PLCSIOUT[27] --";""
"PLCSIOUT[28] --";"PLCSIOUT[28] --";""
"PLCSIOUT[29] --";"PLCSIOUT[29] --";""
"PLCSIOUT[30] --";"PLCSIOUT[30] --";""
"PLCSIOUT[31] --";"PLCSIOUT[31] --";""
"PLCSIOUT[32] --";"PLCSIOUT[32] --";""
"PLCSIIN[01] --";"PLCSIIN[01] --";""
"PLCSIIN[02] --";"PLCSIIN[02] --";""
"PLCSIIN[03] --";"PLCSIIN[03] --";""
"PLCSIIN[04] --";"PLCSIIN[04] --";""
"PLCSIIN[05] --";"PLCSIIN[05] --";""
"PLCSIIN[06] --";"PLCSIIN[06] --";""
"PLCSIIN[07] --";"PLCSIIN[07] --";""
"PLCSIIN[08] --";"PLCSIIN[08] --";""
"PLCSIIN[09] --";"PLCSIIN[09] --";""
"PLCSIIN[10] --";"PLCSIIN[10] --";""
"PLCSIIN[11] --";"PLCSIIN[11] --";""
"PLCSIIN[12] --";"PLCSIIN[12] --";""
"PLCSIIN[13] --";"PLCSIIN[13] --";""
"PLCSIIN[14] --";"PLCSIIN[14] --";""
"PLCSIIN[15] --";"PLCSIIN[15] --";""
"PLCSIIN[16] --";"PLCSIIN[16] --";""
"PLCSIIN[17] --";"PLCSIIN[17] --";""
"PLCSIIN[18] --";"PLCSIIN[18] --";""
"PLCSIIN[19] --";"PLCSIIN[19] --";""
"PLCSIIN[20] --";"PLCSIIN[20] --";""
"PLCSIIN[21] --";"PLCSIIN[21] --";""
"PLCSIIN[22] --";"PLCSIIN[22] --";""
"PLCSIIN[23] --";"PLCSIIN[23] --";""
"PLCSIIN[24] --";"PLCSIIN[24] --";""
"PLCSIIN[25] --";"PLCSIIN[25] --";""
"PLCSIIN[26] --";"PLCSIIN[26] --";""
"PLCSIIN[27] --";"PLCSIIN[27] --";""
"PLCSIIN[28] --";"PLCSIIN[28] --";""
"PLCSIIN[29] --";"PLCSIIN[29] --";""
"PLCSIIN[30] --";"PLCSIIN[30] --";""
"PLCSIIN[31] --";"PLCSIIN[31] --";""
"PLCSIIN[32] --";"PLCSIIN[32] --";""
"SPL_STATE[01] -- SPL interface is parametrized";"SPL_STATE[01] -- SPL interface is parametrized";""
"SPL_STATE[02] -- SPL program is available";"SPL_STATE[02] -- SPL program is available";""
"SPL_STATE[03] -- PowerOn : NCK is waiting for PLC response (VDI) ";"SPL_STATE[03] -- PowerOn : NCK is waiting for PLC response (VDI) ";""
"SPL_STATE[04] -- PowerOn : PLC response ok (VDI)";"SPL_STATE[04] -- PowerOn : PLC response ok (VDI)";""
"SPL_STATE[05] -- FB4 for SPL started";"SPL_STATE[05] -- FB4 for SPL started";""
"SPL_STATE[06] -- FB4 successfully executed (interrupt assigned)";"SPL_STATE[06] -- FB4 successfully executed (interrupt assigned)";""
"SPL_STATE[07] -- FC9 for SPL started";"SPL_STATE[07] -- FC9 for SPL started";""
"SPL_STATE[08] -- FC9 successfully executed (NCK interrupt handling finished)";"SPL_STATE[08] -- FC9 successfully executed (NCK interrupt handling finished)";""
"SPL_STATE[09] -- reserved";"SPL_STATE[09] -- reserved";""
"SPL_STATE[10] -- NCK Cross Check started";"SPL_STATE[10] -- NCK Cross Check started";""
"SPL_STATE[11] -- PLC Cross Check started";"SPL_STATE[11] -- PLC Cross Check started";""
"SPL_STATE[12] -- cyclic SPL checksum test active (NCK)";"SPL_STATE[12] -- cyclic SPL checksum test active (NCK)";""
"SPL_STATE[13] -- SPL protection mechanism active (NCK)";"SPL_STATE[13] -- SPL protection mechanism active (NCK)";""
"SPL_STATE[14] -- reserved";"SPL_STATE[14] -- reserved";""
"SPL_STATE[15] -- reserved";"SPL_STATE[15] -- reserved";""
"SPL_STATE[16] -- reserved";"SPL_STATE[16] -- reserved";""
"GR1_ZD Zwangsdynamisierung anfordern Flanke positiv";"GR1_ZD Zwangsdynamisierung anfordern Flanke positiv";""
"GR1_ZD SCHRITT 1: Bremsen in hängenden Achsen einfallen lassen";"GR1_ZD SCHRITT 1: Bremsen in hängenden Achsen einfallen lassen";""
"GR1_ZD SCHRITT 2: Reglerfreigabe für hängenden Achsen wegnehmen";"GR1_ZD SCHRITT 2: Reglerfreigabe für hängenden Achsen wegnehmen";""
"GR1_ZD Reglerfreigabe für hängende Achsen wegnehmen";"GR1_ZD Reglerfreigabe für hängende Achsen wegnehmen";""
"GR1_ZD SCHRITT 3: ARBEITSRAUMACHSEN Test der Abschaltpfade (Antrieb/NCK intern)";"GR1_ZD SCHRITT 3: ARBEITSRAUMACHSEN Test der Abschaltpfade (Antrieb/NCK intern)";""
"GR1_ZD Parametrierfehler Achsanzahl ...";"GR1_ZD Parametrierfehler Achsanzahl ...";""
"GR1_ZD Startbed. nicht gegeben : mind. 1 Achse mit DBX108.2 == 0";"GR1_ZD Startbed. nicht gegeben : mind. 1 Achse mit DBX108.2 == 0";""
"GR1_ZD SCHRITT 4: ZUSATZACHSEN Test der Abschaltpfade (Antrieb/NCK intern)";"GR1_ZD SCHRITT 4: ZUSATZACHSEN Test der Abschaltpfade (Antrieb/NCK intern)";""
"GR1_ZD SCHRITT 5: ARBEITSRAUMACHSEN Test der externen Stops";"GR1_ZD SCHRITT 5: ARBEITSRAUMACHSEN Test der externen Stops";""
"GR1_ZD SCHRITT 6: ZUSATZACHSEN Test der externen Stops";"GR1_ZD SCHRITT 6: ZUSATZACHSEN Test der externen Stops";""
"GR1_ZD SCHRITT 7: Abschluss --> RF wieder setzen / Bremsen wieder freigeben";"GR1_ZD SCHRITT 7: Abschluss --> RF wieder setzen / Bremsen wieder freigeben";""
"GR1_ZD Fertigmeldung";"GR1_ZD Fertigmeldung";""
"GR1_ZD req_stopd_plc";"GR1_ZD req_stopd_plc";""
"GR1_ZD req_stopc_plc";"GR1_ZD req_stopc_plc";""
"GR1_ZD req_stopa_plc";"GR1_ZD req_stopa_plc";""
"GR1_ZD Bremsen in hängenden Achsen einfallen lassen bei ZD";"GR1_ZD Bremsen in hängenden Achsen einfallen lassen bei ZD";""
"GR1_ZD Ausgang Türe entriegeln sperren";"GR1_ZD Ausgang Türe entriegeln sperren";""
"GR1_ZD Überwachung im AX-Baustein überbrücken";"GR1_ZD Überwachung im AX-Baustein überbrücken";""
"GR1_ZD SCHRITT 8: Hilfsschritt";"GR1_ZD SCHRITT 8: Hilfsschritt";""
"GR1_ZD Hilfsdoppelwort ZD1_int1";"GR1_ZD Hilfsdoppelwort ZD1_int1";""
"GR1_ZD Hilfsdoppelwort ZD1_int2";"GR1_ZD Hilfsdoppelwort ZD1_int2";""
"GR1_ZD Hilfsdoppelwort ZD2_ext1";"GR1_ZD Hilfsdoppelwort ZD2_ext1";""
"GR1_ZD Hilfsdoppelwort ZD2_ext2";"GR1_ZD Hilfsdoppelwort ZD2_ext2";""
"BT vertikale Achse:";"BT vertikale Achse:";""
"BT vertikale Achse: Bremsentest läuft";"BT vertikale Achse: Bremsentest läuft";""
"BT vertikale Achse: Bremsentest Start Taste Flanke positiv";"BT vertikale Achse: Bremsentest Start Taste Flanke positiv";""
"BT vertikale Achse: Error";"BT vertikale Achse: Error";""
"BT vertikale Achse: Schritt1 Neutrale Achse anfordern";"BT vertikale Achse: Schritt1 Neutrale Achse anfordern";""
"BT vertikale Achse: Schritt1_FP";"BT vertikale Achse: Schritt1_FP";""
"BT vertikale Achse: Schritt2 Warten auf RM neutrale Achse";"BT vertikale Achse: Schritt2 Warten auf RM neutrale Achse";""
"BT vertikale Achse: Schtitt2_FP";"BT vertikale Achse: Schtitt2_FP";""
"BT vertikale Achse: Start_BT_FB11";"BT vertikale Achse: Start_BT_FB11";""
"BT vertikale Achse: Bclosed_FB11";"BT vertikale Achse: Bclosed_FB11";""
"BT vertikale Achse: Done_FB11";"BT vertikale Achse: Done_FB11";""
"BT vertikale Achse: Done_Error_FB11_FP";"BT vertikale Achse: Done_Error_FB11_FP";""
"BT vertikale Achse: Rueckmeldung Achse wird von PLC kontrolliert";"BT vertikale Achse: Rueckmeldung Achse wird von PLC kontrolliert";""
"BT vertikale Achse: State_FB11";"BT vertikale Achse: State_FB11";""
"BT vertikale Achse: InPos_FC18";"BT vertikale Achse: InPos_FC18";""
"BT vertikale Achse: Error_FC18";"BT vertikale Achse: Error_FC18";""
"BT vertikale Achse: State_FC18";"BT vertikale Achse: State_FC18";""
"BT vertikale Achse: HM_BTest_ok";"BT vertikale Achse: HM_BTest_ok";""
"BT vertikale Achse: BTest_Fertig";"BT vertikale Achse: BTest_Fertig";""
"BT vertikale Achse: Override während Bremsentest auf 100 % stellen";"BT vertikale Achse: Override während Bremsentest auf 100 % stellen";""
"BT vertikale Achse: Achssperre während Bremsentest überbrücken";"BT vertikale Achse: Achssperre während Bremsentest überbrücken";""
"BT vertikale Achse: Bremsen schliessen zum Bremsentest";"BT vertikale Achse: Bremsen schliessen zum Bremsentest";""
"BT Kopf-Achse:";"BT Kopf-Achse:";""
"BT Kopf-Achse: Bremsentest läuft";"BT Kopf-Achse: Bremsentest läuft";""
"BT Kopf-Achse: Bremsentest Start Taste Flanke positiv";"BT Kopf-Achse: Bremsentest Start Taste Flanke positiv";""
"BT Kopf-Achse: Error";"BT Kopf-Achse: Error";""
"BT Kopf-Achse: Schritt1 Neutrale Achse anfordern";"BT Kopf-Achse: Schritt1 Neutrale Achse anfordern";""
"BT Kopf-Achse: Schritt1_FP";"BT Kopf-Achse: Schritt1_FP";""
"BT Kopf-Achse: Schritt2 Warten auf RM neutrale Achse";"BT Kopf-Achse: Schritt2 Warten auf RM neutrale Achse";""
"BT Kopf-Achse: Schtitt2_FP";"BT Kopf-Achse: Schtitt2_FP";""
"BT Kopf-Achse: Start_BT_FB11";"BT Kopf-Achse: Start_BT_FB11";""
"BT Kopf-Achse: Bclosed_FB11";"BT Kopf-Achse: Bclosed_FB11";""
"BT Kopf-Achse: Done_FB11";"BT Kopf-Achse: Done_FB11";""
"BT Kopf-Achse: Done_Error_FB11_FP";"BT Kopf-Achse: Done_Error_FB11_FP";""
"BT Kopf-Achse: Rueckmeldung Achse wird von PLC kontrolliert";"BT Kopf-Achse: Rueckmeldung Achse wird von PLC kontrolliert";""
"BT Kopf-Achse: State_FB11";"BT Kopf-Achse: State_FB11";""
"BT Kopf-Achse: InPos_FC18";"BT Kopf-Achse: InPos_FC18";""
"BT Kopf-Achse: Error_FC18";"BT Kopf-Achse: Error_FC18";""
"BT Kopf-Achse: State_FC18";"BT Kopf-Achse: State_FC18";""
"BT Kopf-Achse: HM_BTest_ok";"BT Kopf-Achse: HM_BTest_ok";""
"BT Kopf-Achse: BTest_Fertig";"BT Kopf-Achse: BTest_Fertig";""
"BT Kopf-Achse: Override während Bremsentest auf 100 % stellen";"BT Kopf-Achse: Override während Bremsentest auf 100 % stellen";""
"BT Kopf-Achse: Achssperre während Bremsentest überbrücken";"BT Kopf-Achse: Achssperre während Bremsentest überbrücken";""
"BT Kopf-Achse: Bremsen schliessen zum Bremsentest";"BT Kopf-Achse: Bremsen schliessen zum Bremsentest";""
"GR2_ZD Zwangsdynamisierung anfordern Flanke positiv";"GR2_ZD Zwangsdynamisierung anfordern Flanke positiv";""
"GR2_ZD SCHRITT 1: Bremsen in hängenden Achsen einfallen lassen";"GR2_ZD SCHRITT 1: Bremsen in hängenden Achsen einfallen lassen";""
"GR2_ZD SCHRITT 2: Reglerfreigabe für hängenden Achsen wegnehmen";"GR2_ZD SCHRITT 2: Reglerfreigabe für hängenden Achsen wegnehmen";""
"GR2_ZD Reglerfreigabe für hängende Achsen wegnehmen";"GR2_ZD Reglerfreigabe für hängende Achsen wegnehmen";""
"GR2_ZD SCHRITT 3: PS-ACHSEN Test der Abschaltpfade (Antrieb/NCK intern)";"GR2_ZD SCHRITT 3: PS-ACHSEN Test der Abschaltpfade (Antrieb/NCK intern)";""
"GR2_ZD Parametrierfehler Achsanzahl ...";"GR2_ZD Parametrierfehler Achsanzahl ...";""
"GR2_ZD Startbed. nicht gegeben : mind. 1 Achse mit DBX108.2 == 0";"GR2_ZD Startbed. nicht gegeben : mind. 1 Achse mit DBX108.2 == 0";""
"GR2_ZD SCHRITT 4: PS-ACHSEN Test der externen Stops";"GR2_ZD SCHRITT 4: PS-ACHSEN Test der externen Stops";""
"GR2_ZD SCHRITT 5:  Abschluss --> RF wieder setzen / Bremse wieder freigeben";"GR2_ZD SCHRITT 5:  Abschluss --> RF wieder setzen / Bremse wieder freigeben";""
"GR2_ZD SCHRITT 6:  Fertigmeldung";"GR2_ZD SCHRITT 6:  Fertigmeldung";""
"GR2_ZD Hilfsschritt";"GR2_ZD Hilfsschritt";""
"GR2_ZD Fertigmeldung";"GR2_ZD Fertigmeldung";""
"GR2_ZD req_stopd_plc";"GR2_ZD req_stopd_plc";""
"GR2_ZD req_stopc_plc";"GR2_ZD req_stopc_plc";""
"GR2_ZD req_stopa_plc";"GR2_ZD req_stopa_plc";""
"GR2_ZD Bremsen in hängenden Achsen einfallen lassen bei ZD";"GR2_ZD Bremsen in hängenden Achsen einfallen lassen bei ZD";""
"GR2_ZD Ausgang Türe entriegeln sperren";"GR2_ZD Ausgang Türe entriegeln sperren";""
"GR2_ZD Überwachung im AX-Baustein überbrücken";"GR2_ZD Überwachung im AX-Baustein überbrücken";""
"GR2_ZD Testbit für Türe verriegeln (Safetyabnahmetest)";"GR2_ZD Testbit für Türe verriegeln (Safetyabnahmetest)";""
"GR2_ZD Hilfsdoppelwort ZD1_int1";"GR2_ZD Hilfsdoppelwort ZD1_int1";""
"GR2_ZD Hilfsdoppelwort ZD1_int2";"GR2_ZD Hilfsdoppelwort ZD1_int2";""
"GR2_ZD Hilfsdoppelwort ZD2";"GR2_ZD Hilfsdoppelwort ZD2";""
"BT Hub-Achse:";"BT Hub-Achse:";""
"BT Hub-Achse: Bremsentest läuft";"BT Hub-Achse: Bremsentest läuft";""
"BT Hub-Achse: Bremsentest Start Taste Flanke positiv";"BT Hub-Achse: Bremsentest Start Taste Flanke positiv";""
"BT Hub-Achse: Error";"BT Hub-Achse: Error";""
"BT Hub-Achse: Schritt1 Neutrale Achse anfordern";"BT Hub-Achse: Schritt1 Neutrale Achse anfordern";""
"BT Hub-Achse: Schritt1_FP";"BT Hub-Achse: Schritt1_FP";""
"BT Hub-Achse: Schritt2 Warten auf RM neutrale Achse";"BT Hub-Achse: Schritt2 Warten auf RM neutrale Achse";""
"BT Hub-Achse: Schtitt2_FP";"BT Hub-Achse: Schtitt2_FP";""
"BT Hub-Achse: Start_BT_FB11";"BT Hub-Achse: Start_BT_FB11";""
"BT Hub-Achse: Bclosed_FB11";"BT Hub-Achse: Bclosed_FB11";""
"BT Hub-Achse: Done_FB11";"BT Hub-Achse: Done_FB11";""
"BT Hub-Achse: Done_Error_FB11_FP";"BT Hub-Achse: Done_Error_FB11_FP";""
"BT Hub-Achse: Rueckmeldung Achse wird von PLC kontrolliert";"BT Hub-Achse: Rueckmeldung Achse wird von PLC kontrolliert";""
"BT Hub-Achse: State_FB11";"BT Hub-Achse: State_FB11";""
"BT Hub-Achse: InPos_FC18";"BT Hub-Achse: InPos_FC18";""
"BT Hub-Achse: Error_FC18";"BT Hub-Achse: Error_FC18";""
"BT Hub-Achse: State_FC18";"BT Hub-Achse: State_FC18";""
"BT Hub-Achse: HM_BTest_ok";"BT Hub-Achse: HM_BTest_ok";""
"BT Hub-Achse: BTest_Fertig";"BT Hub-Achse: BTest_Fertig";""
"BT Hub-Achse: Override während Bremsentest auf 100 % stellen";"BT Hub-Achse: Override während Bremsentest auf 100 % stellen";""
"BT Hub-Achse: Achssperre während Bremsentest überbrücken";"BT Hub-Achse: Achssperre während Bremsentest überbrücken";""
"BT Hub-Achse: Bremsen schliessen zum Bremsentest";"BT Hub-Achse: Bremsen schliessen zum Bremsentest";""
"BT Reserve-Achse:";"BT Reserve-Achse:";""
"BT Reserve-Achse: Bremsentest läuft";"BT Reserve-Achse: Bremsentest läuft";""
"BT Reserve-Achse: Bremsentest Start Taste Flanke positiv";"BT Reserve-Achse: Bremsentest Start Taste Flanke positiv";""
"BT Reserve-Achse: Error";"BT Reserve-Achse: Error";""
"BT Reserve-Achse: Schritt1 Neutrale Achse anfordern";"BT Reserve-Achse: Schritt1 Neutrale Achse anfordern";""
"BT Reserve-Achse: Schritt1_FP";"BT Reserve-Achse: Schritt1_FP";""
"BT Reserve-Achse: Schritt2 Warten auf RM neutrale Achse";"BT Reserve-Achse: Schritt2 Warten auf RM neutrale Achse";""
"BT Reserve-Achse: Schtitt2_FP";"BT Reserve-Achse: Schtitt2_FP";""
"BT Reserve-Achse: Start_BT_FB11";"BT Reserve-Achse: Start_BT_FB11";""
"BT Reserve-Achse: Bclosed_FB11";"BT Reserve-Achse: Bclosed_FB11";""
"BT Reserve-Achse: Done_FB11";"BT Reserve-Achse: Done_FB11";""
"BT Reserve-Achse: Done_Error_FB11_FP";"BT Reserve-Achse: Done_Error_FB11_FP";""
"BT Reserve-Achse: Rueckmeldung Achse wird von PLC kontrolliert";"BT Reserve-Achse: Rueckmeldung Achse wird von PLC kontrolliert";""
"BT Reserve-Achse: State_FB11";"BT Reserve-Achse: State_FB11";""
"BT Reserve-Achse: InPos_FC18";"BT Reserve-Achse: InPos_FC18";""
"BT Reserve-Achse: Error_FC18";"BT Reserve-Achse: Error_FC18";""
"BT Reserve-Achse: State_FC18";"BT Reserve-Achse: State_FC18";""
"BT Reserve-Achse: HM_BTest_ok";"BT Reserve-Achse: HM_BTest_ok";""
"BT Reserve-Achse: BTest_Fertig";"BT Reserve-Achse: BTest_Fertig";""
"BT Reserve-Achse: Override während Bremsentest auf 100 % stellen";"BT Reserve-Achse: Override während Bremsentest auf 100 % stellen";""
"BT Reserve-Achse: Achssperre während Bremsentest überbrücken";"BT Reserve-Achse: Achssperre während Bremsentest überbrücken";""
"BT Reserve-Achse: Bremsen schliessen zum Bremsentest";"BT Reserve-Achse: Bremsen schliessen zum Bremsentest";""
"Test der Hardware laeuft";"Test der Hardware laeuft";""
"Test der Bremsen in hängenden Achsen laeuft";"Test der Bremsen in hängenden Achsen laeuft";""
"Test der Abschaltpfade laeuft";"Test der Abschaltpfade laeuft";""
"Test der externen Stops laeuft";"Test der externen Stops laeuft";""
"Sammelmelung Zwangsdynamisierung laeuft";"Sammelmelung Zwangsdynamisierung laeuft";""
"Bereich 2 Palettenspeicher Test der Hardware laeuft";"Bereich 2 Palettenspeicher Test der Hardware laeuft";""
"Bereich 2 Palettenspeicher Test der Bremsen in hängenden Achsen laeuft";"Bereich 2 Palettenspeicher Test der Bremsen in hängenden Achsen laeuft";""
"Bereich 2 Palettenspeicher Test der Abschaltpfade laeuft";"Bereich 2 Palettenspeicher Test der Abschaltpfade laeuft";""
"Bereich 2 Palettenspeicher Test der externen Stops laeuft";"Bereich 2 Palettenspeicher Test der externen Stops laeuft";""
"Bereich 2 Palettenspeicher Sammelmelung Zwangsdynamisierung laeuft";"Bereich 2 Palettenspeicher Sammelmelung Zwangsdynamisierung laeuft";""
"Freigabe Schmierung";"Freigabe Schmierung";""
"Freigabe Hydraulik";"Freigabe Hydraulik";""
"Soko KSA übergabe Druckstufe 0=BCD/1=INT";"Soko KSA übergabe Druckstufe 0=BCD/1=INT";""
"Ergoline: Smartkey mit Übertragung der Identnummer";"Ergoline: Smartkey mit Übertragung der Identnummer";""
"Ergoline: Abwahl der Übertragung der Smartkey-Identnummer";"Ergoline: Abwahl der Übertragung der Smartkey-Identnummer";""
"Ergoline: Test der Übertragung der Smartkey-Identnummer";"Ergoline: Test der Übertragung der Smartkey-Identnummer";""
"Freigabe Modul";"Freigabe Modul";""
