"V01.00.000"
"$_Languages"
"9(1) Englisch (USA)";"7(1) Deutsch (Deutschland)";"513(1) Key"
"Schritt 3 Abfrage Palette auf Drehstation vorhanden";"Schritt 3 Abfrage Palette auf Drehstation vorhanden";""
"Schritt 10 Spannhydraulik";"Schritt 10 Spannhydraulik";""
" bei Reset";" bei Reset";""
"   ----------------- Aktion ---------------------------";"   ----------------- Aktion ---------------------------";""
" --- M-Funktionen quittierpflichtig setzen -----------------";" --- M-Funktionen quittierpflichtig setzen -----------------";""
" Auscodieren der Achstypen erfolgt im FC_ACHS_VERWALTUNG ";" Auscodieren der Achstypen erfolgt im FC_ACHS_VERWALTUNG ";""
" da die Zuordnung der Achsen maschinenspezifisch ist ";" da die Zuordnung der Achsen maschinenspezifisch ist ";""
" Ist zunächst nur bei HL ";" Ist zunächst nur bei HL ";""
" --- M10/11 4 Achse angewaehlt ? ";" --- M10/11 4 Achse angewaehlt ? ";""
" Kette geregelt";" Kette geregelt";""
" Tellermagazin";" Tellermagazin";""
" Kette mit Master/Slave-Kopplung";" Kette mit Master/Slave-Kopplung";""
" Magazin RAD (Teller)";" Magazin RAD (Teller)";""
" Werkzeugwechsler mit GreiferAchse";" Werkzeugwechsler mit GreiferAchse";""
" -- Achse 9/10/16 Palettenspeicher bei P2 --- ";" -- Achse 9/10/16 Palettenspeicher bei P2 --- ";""
"----------------------------------------------";"----------------------------------------------";""
"---------------------------------- Ereignis ------------------------------------------";"---------------------------------- Ereignis ------------------------------------------";""
" springe zu Requests zuruecksetzen";" springe zu Requests zuruecksetzen";""
" --------------- Ereignis ------------------";" --------------- Ereignis ------------------";""
" bei m10/11 in Schritt 2";" bei m10/11 in Schritt 2";""
" bei Simulation";" bei Simulation";""
" direkt M-Readys setzen";" direkt M-Readys setzen";""
" Achse aktiv Merker setzen";" Achse aktiv Merker setzen";""
" ------------------ Aktion ------------------";" ------------------ Aktion ------------------";""
" ----------------- Ereignis -----------------";" ----------------- Ereignis -----------------";""
" 4-te Achse angewaehlt";" 4-te Achse angewaehlt";""
" Achstyp besitzt Klemmung (=3)";" Achstyp besitzt Klemmung (=3)";""
" 5-te Achse angewaehlt";" 5-te Achse angewaehlt";""
" Achstyp besitzt Klemmung";" Achstyp besitzt Klemmung";""
" 10-te Achse angewaehlt";" 10-te Achse angewaehlt";""
" Achstyp keine Klemmung oder keine Achse angewaehlt";" Achstyp keine Klemmung oder keine Achse angewaehlt";""
" dann an Funktionen rückmelden";" dann an Funktionen rückmelden";""
" ---------------- Aktion --------------------";" ---------------- Aktion --------------------";""
" ---------------- Ereignis ------------------";" ---------------- Ereignis ------------------";""
" M11-Request";" M11-Request";""
" un Rund-Achse bereits geloest";" un Rund-Achse bereits geloest";""
" 5-Achse bereits geloest";" 5-Achse bereits geloest";""
" 6-Achse bereits geloest";" 6-Achse bereits geloest";""
"   UN    ""M_Automatikbetrieb""";"   UN    ""M_Automatikbetrieb""";""
"   UN    ""M_Einzelsatz""";"   UN    ""M_Einzelsatz""";""
" dann M-Readys setzen";" dann M-Readys setzen";""
" M10-Request";" M10-Request";""
" 4-Achse bereits geklemmt";" 4-Achse bereits geklemmt";""
" 5-Achse bereits geklemmt";" 5-Achse bereits geklemmt";""
" 6-Achse bereits geklemmt";" 6-Achse bereits geklemmt";""
" M10-Request --> in Schritt 5";" M10-Request --> in Schritt 5";""
" M11-Request --> in Schritt 4";" M11-Request --> in Schritt 4";""
" ----------------------- Aktion --------------------";" ----------------------- Aktion --------------------";""
" je nach angewaehlter Achse --> Klemmung loesen setzen ";" je nach angewaehlter Achse --> Klemmung loesen setzen ";""
" ---------------------- Ereignis ------------------";" ---------------------- Ereignis ------------------";""
" in Schritt 6";" in Schritt 6";""
"  je nach angewaehlter Achse Klemmung klemmen setzen ";"  je nach angewaehlter Achse Klemmung klemmen setzen ";""
" ----------------------- Ereignis -------------------";" ----------------------- Ereignis -------------------";""
" ------------------------ Aktion -------------------";" ------------------------ Aktion -------------------";""
" ------------------------ Ereignis -----------------";" ------------------------ Ereignis -----------------";""
" wenn Achse fertig mit Klemmen / Loesen";" wenn Achse fertig mit Klemmen / Loesen";""
" dann M-Funktionen Ruekmelden";" dann M-Funktionen Ruekmelden";""
" 6-te Achse angewaehlt";" 6-te Achse angewaehlt";""
" M23-Request";" M23-Request";""
" m22-Request";" m22-Request";""
" NC-Teilapperat bereits geloest";" NC-Teilapperat bereits geloest";""
" M23-Request --> in Schritt 9";" M23-Request --> in Schritt 9";""
" M22-Request --> in Schritt 10";" M22-Request --> in Schritt 10";""
" ""M_AchseNCT_loesen""";" ""M_AchseNCT_loesen""";""
" ""M_AchseNCT_klemmen""";" ""M_AchseNCT_klemmen""";""
" ---------------------------- Aktion ---------------------";" ---------------------------- Aktion ---------------------";""
" ---------------------------- Ereignis -------------------";" ---------------------------- Ereignis -------------------";""
" M33-Request";" M33-Request";""
" 4-Achse bereits geloest";" 4-Achse bereits geloest";""
" m32-Request";" m32-Request";""
" M33-Request --> in Schritt 13";" M33-Request --> in Schritt 13";""
" M32-Request --> in Schritt 14";" M32-Request --> in Schritt 14";""
" ------------------- Aktion ---------------------";" ------------------- Aktion ---------------------";""
" ------------------- Ereignis -------------------";" ------------------- Ereignis -------------------";""
" --- M-Fkten quittieren";" --- M-Fkten quittieren";""
" --- hier werden die Requests zurueckgesetzt";" --- hier werden die Requests zurueckgesetzt";""
" skz auf 1";" skz auf 1";""
" Keine Freigabe ?";" Keine Freigabe ?";""
"done";"done";""
"req";"req";""
" Radmagazin, es werden nur die Daten in der Spindel ausgelesen";" Radmagazin, es werden nur die Daten in der Spindel ausgelesen";""
" Kettenmagazin, es werden die Daten in der Spindel + Zwischenspeicher ausgelesen";" Kettenmagazin, es werden die Daten in der Spindel + Zwischenspeicher ausgelesen";""
"Bei Vertikalmagazin werden 4 Zwischenspeicher ausgelesen";"Bei Vertikalmagazin werden 4 Zwischenspeicher ausgelesen";""
"#T_Error_FB2_1";"#T_Error_FB2_1";""
" #T_Done_FB2_1";" #T_Done_FB2_1";""
"""Mx_Werkzeugdaten_lesen""";"""Mx_Werkzeugdaten_lesen""";""
" immer wenn nicht Ready dann wird ";" immer wenn nicht Ready dann wird ";""
" Request neu gesetzt --> in FC150";" Request neu gesetzt --> in FC150";""
" Impuls von Spindel ";" Impuls von Spindel ";""
"Restweg lesen wegen Zwangsdynamisierung";"Restweg lesen wegen Zwangsdynamisierung";""
"Palette holen von ... Schritt 0:  Auftrag aktivieren -> Bedingungen überprüfen";"Palette holen von ... Schritt 0:  Auftrag aktivieren -> Bedingungen überprüfen";""
"Palette holen von ... Schritt 1: Fahrauftrag Drehstation und Hubachse";"Palette holen von ... Schritt 1: Fahrauftrag Drehstation und Hubachse";""
"Palette holen von ... Schritt 2: Spannsystem abkuppeln";"Palette holen von ... Schritt 2: Spannsystem abkuppeln";""
"Palette holen von ... Schritt 3: Spannsystem abkuppeln abfragen";"Palette holen von ... Schritt 3: Spannsystem abkuppeln abfragen";""
"Palette holen von ... Schritt 4: Transport ausfahren";"Palette holen von ... Schritt 4: Transport ausfahren";""
"Palette holen von ... Schritt 5: Hub heben";"Palette holen von ... Schritt 5: Hub heben";""
"Palette holen von ... Schritt 6: Transport-Achse einfahren";"Palette holen von ... Schritt 6: Transport-Achse einfahren";""
"Palette holen von ... Schritt 7: Bei Rüstplatzauftrag Spannhydraulik klemmen";"Palette holen von ... Schritt 7: Bei Rüstplatzauftrag Spannhydraulik klemmen";""
"Palette holen von ... Schritt 8: Fertigmelden";"Palette holen von ... Schritt 8: Fertigmelden";""
"Palette bringen zu ... Schritt 0:  Auftrag aktivieren -> Bedingungen überprüfen";"Palette bringen zu ... Schritt 0:  Auftrag aktivieren -> Bedingungen überprüfen";""
"Palette bringen zu ... Schritt 1: Fahrauftrag Drehstation und Hubachse";"Palette bringen zu ... Schritt 1: Fahrauftrag Drehstation und Hubachse";""
"Palette bringen zu ... Schritt 2: Spannhydraulik lösen";"Palette bringen zu ... Schritt 2: Spannhydraulik lösen";""
"Palette bringen zu ... Schritt 3: Abfrage Palette auf Drehstation vorhanden";"Palette bringen zu ... Schritt 3: Abfrage Palette auf Drehstation vorhanden";""
"Palette bringen zu ... Schritt 4: Transport-Achse ausfahren";"Palette bringen zu ... Schritt 4: Transport-Achse ausfahren";""
"Palette bringen zu ... Schritt 5: Hub senken";"Palette bringen zu ... Schritt 5: Hub senken";""
"Palette bringen zu ... Schritt 6: Transport-Achse einfahren";"Palette bringen zu ... Schritt 6: Transport-Achse einfahren";""
"Palette bringen zu ... Schritt 7: Drehstation auf Maschinenplatz fahren";"Palette bringen zu ... Schritt 7: Drehstation auf Maschinenplatz fahren";""
"Palette bringen zu ... Schritt 8: Schrittkette Ende";"Palette bringen zu ... Schritt 8: Schrittkette Ende";""
"Palette bringen zu ... Schritt 9: Spannhydraulik";"Palette bringen zu ... Schritt 9: Spannhydraulik";""
"Palette bringen zu ... Schritt 10: Spannhydraulik";"Palette bringen zu ... Schritt 10: Spannhydraulik";""
"Palette bringen zu ... Schritt 11: Schrittkette Ende";"Palette bringen zu ... Schritt 11: Schrittkette Ende";""
"Palette holen von ... Schritt 1: Fahrauftrag Drehstation";"Palette holen von ... Schritt 1: Fahrauftrag Drehstation";""
"Palette holen von ... Schritt 7: Hub abfahren (nicht bei RS5) / Spannhydraulik klemmen";"Palette holen von ... Schritt 7: Hub abfahren (nicht bei RS5) / Spannhydraulik klemmen";""
"Palette bringen zu ... Schritt 1: Fahrauftrag Abziehstation an Platz";"Palette bringen zu ... Schritt 1: Fahrauftrag Abziehstation an Platz";""
"Palette bringen zu ... Schritt 2: Spannhydraulik Lösen";"Palette bringen zu ... Schritt 2: Spannhydraulik Lösen";""
"Palette bringen zu ...Schritt 3: Hub heben";"Palette bringen zu ...Schritt 3: Hub heben";""
" PW-Fehler";" PW-Fehler";""
"      U     ""DB_Achs8"".MX_Ax_InPosition";"      U     ""DB_Achs8"".MX_Ax_InPosition";""
" Minus-Nocken WW-Wechselposition X-Achse";" Minus-Nocken WW-Wechselposition X-Achse";""
" Plus-Nocken WW-Wechselposition X-Achse";" Plus-Nocken WW-Wechselposition X-Achse";""
" Minus-Nocken WZW-Warteposition X-Achse";" Minus-Nocken WZW-Warteposition X-Achse";""
" Plus-Nocken WZW-Warteposition X-Achse";" Plus-Nocken WZW-Warteposition X-Achse";""
" Minus-Nocken WW-Wechselposition Y-Achse";" Minus-Nocken WW-Wechselposition Y-Achse";""
" Plus-Nocken WW-Wechselposition Y-Achse";" Plus-Nocken WW-Wechselposition Y-Achse";""
" Minus-Nocken Werkzeug in Spindel eingefahren";" Minus-Nocken Werkzeug in Spindel eingefahren";""
" Plus-Nocken Werkzeug in Spindel eingefahren";" Plus-Nocken Werkzeug in Spindel eingefahren";""
" Minus-Nocken Werkzeug aus Spindel ausgefahren";" Minus-Nocken Werkzeug aus Spindel ausgefahren";""
" Plus-Nocken Werkzeug aus Spindel ausgefahren";" Plus-Nocken Werkzeug aus Spindel ausgefahren";""
" Minus-Nocken Bohrerbruchkontrolle in Grundstellung";" Minus-Nocken Bohrerbruchkontrolle in Grundstellung";""
" Plus-Nocken Bohrerbruchkontrolle in Grundstellung";" Plus-Nocken Bohrerbruchkontrolle in Grundstellung";""
"  U     #mit_Hub";"  U     #mit_Hub";""
"      R     ""DB_ACHS7_WZM"".MX_Rueck_Positionieren";"      R     ""DB_ACHS7_WZM"".MX_Rueck_Positionieren";""
" Hub beide";" Hub beide";""
" Drehsteller steht";" Drehsteller steht";""
" Diagnose Palette vorhanden";" Diagnose Palette vorhanden";""
" Diagnose Rüstplatz Palette vorhanden";" Diagnose Rüstplatz Palette vorhanden";""
"LS-Ablauf Platz entladen  ";"LS-Ablauf Platz entladen  ";""
"oder beladen aktiv";"oder beladen aktiv";""
" Hub Unten";" Hub Unten";""
" Tuer Bewegt sich";" Tuer Bewegt sich";""
" (Anwahl WZW=2 dann ist die Überwachungszeit 30s)";" (Anwahl WZW=2 dann ist die Überwachungszeit 30s)";""
"Palette holen von ... Schritt 1: Fahrauftrag Drehstation + Hub senken (nur bei RS5)";"Palette holen von ... Schritt 1: Fahrauftrag Drehstation + Hub senken (nur bei RS5)";""
"     S     ""I_PW_RPL_PAL_GEKLEMMT""";"     S     ""I_PW_RPL_PAL_GEKLEMMT""";""
" Flanke Eingang Start";" Flanke Eingang Start";""
" Ausgangsparameter NDR nur 1 PLC-Zyklus        ";" Ausgangsparameter NDR nur 1 PLC-Zyklus        ";""
" Ausgangsparameter Error nur 1 PLC-Zyklus";" Ausgangsparameter Error nur 1 PLC-Zyklus";""
" Magazindaten lesen ist abgeschlossen ";" Magazindaten lesen ist abgeschlossen ";""
" Werkzeugdaten lesen ist abgeschlossen";" Werkzeugdaten lesen ist abgeschlossen";""
" Fehler-Nr. = 0";" Fehler-Nr. = 0";""
"Werkzeugdaten Greifer/Spindel sind gleich";"Werkzeugdaten Greifer/Spindel sind gleich";""
" TP-Daten Zwischenspeicher lesen";" TP-Daten Zwischenspeicher lesen";""
" Berechnung der Zeilennummer:";" Berechnung der Zeilennummer:";""
" (PlatzNr.-1) * 7 + Parameter-Nr. ";" (PlatzNr.-1) * 7 + Parameter-Nr. ";""
"Wenn kein Werkzeug in der Spindel beschreiben der Daten damit der Dienst nicht Fehler bringt";"Wenn kein Werkzeug in der Spindel beschreiben der Daten damit der Dienst nicht Fehler bringt";""
"      L     ""Wechsel"".IF[1].TLoc        //Kein Werkzeug in der Spindel";"      L     ""Wechsel"".IF[1].TLoc        //Kein Werkzeug in der Spindel";""
"      SPBN  nw3";"      SPBN  nw3";""
"---------------------------------------------------------------------------------------------";"---------------------------------------------------------------------------------------------";""
" ---- Magazinplatzdaten lesen --------------------------------";" ---- Magazinplatzdaten lesen --------------------------------";""
" Variable lesen";" Variable lesen";""
"#Anz_Rd                 // Anzahl der zu lesenden Variablen";"#Anz_Rd                 // Anzahl der zu lesenden Variablen";""
" logische T-Nummer ";" logische T-Nummer ";""
" Spaltenadresse";" Spaltenadresse";""
" Zeilenadresse für log. T-Nr.";" Zeilenadresse für log. T-Nr.";""
"FB2a                        // Lesen beendet ? Nein ->";"FB2a                        // Lesen beendet ? Nein ->";""
" Lesen beendet mit Fehler ? Nein ->";" Lesen beendet mit Fehler ? Nein ->";""
" Fehlernummer speichern";" Fehlernummer speichern";""
" Fehler-Nummer FB 92 = 1";" Fehler-Nummer FB 92 = 1";""
" logische T-Nummer von WZ in Spindel ";" logische T-Nummer von WZ in Spindel ";""
" logische T-Nummer von WZ in TPU ";" logische T-Nummer von WZ in TPU ";""
"      U     #T_Sp_leer                  //Kein Werkzeug in Spindel ";"      U     #T_Sp_leer                  //Kein Werkzeug in Spindel ";""
"Kein Werkzeug in der Spindel";"Kein Werkzeug in der Spindel";""
"Werkzeug aus Zwischenspeicher entladen";"Werkzeug aus Zwischenspeicher entladen";""
"und Spindel ist leer";"und Spindel ist leer";""
"Bei T0 in Spindel Werkzeugdaten löschen ";"Bei T0 in Spindel Werkzeugdaten löschen ";""
" Größe nach links in Halbplätzen";" Größe nach links in Halbplätzen";""
" Größe nach rechts in Halbplätzen";" Größe nach rechts in Halbplätzen";""
" Variable WZ-Daten lesen";" Variable WZ-Daten lesen";""
"8";"8";""
" Größe nach links in Halbplätze";" Größe nach links in Halbplätze";""
" Zeilenadresse";" Zeilenadresse";""
" Größe nach rechts in Halbplätze";" Größe nach rechts in Halbplätze";""
" Werkzeuglänge 0=kurz, 1=lang";" Werkzeuglänge 0=kurz, 1=lang";""
"  WZ-Daten lesen beendet ? nein ->";"  WZ-Daten lesen beendet ? nein ->";""
" Lesen mit Fehler beendet ? Nein ->";" Lesen mit Fehler beendet ? Nein ->";""
" Fehler-Nr. FB2 speichern ";" Fehler-Nr. FB2 speichern ";""
" Fehler-Nr. FB92 = 2";" Fehler-Nr. FB92 = 2";""
"      L     0                           //Bei T0 in Spindel Werkzeugdaten löschen ";"      L     0                           //Bei T0 in Spindel Werkzeugdaten löschen ";""
"      T     #Groesse_links_1            // Größe nach links in Halbplätzen";"      T     #Groesse_links_1            // Größe nach links in Halbplätzen";""
"      T     #Groesse_rechts_1           // Größe nach rechts in Halbplätzen";"      T     #Groesse_rechts_1           // Größe nach rechts in Halbplätzen";""
"#TNr_2";"#TNr_2";""
" Fehler-Nr. FB92 = 4";" Fehler-Nr. FB92 = 4";""
"Aufträge Werkzeugdaten lesen noch nicht OK";"Aufträge Werkzeugdaten lesen noch nicht OK";""
"      U     #FB2_OK";"      U     #FB2_OK";""
"      U     #FB2a_OK                    // Lesen Werkzeugdaten OK";"      U     #FB2a_OK                    // Lesen Werkzeugdaten OK";""
"      ON    #mod                        // Mode 0";"      ON    #mod                        // Mode 0";""
"      O     #FB2b_OK                    // Lesen Greiferdaten OK";"      O     #FB2b_OK                    // Lesen Greiferdaten OK";""
"      O     #Warning";"      O     #Warning";""
"     S     #NDR";"     S     #NDR";""
"Auftrag erledigt   ";"Auftrag erledigt   ";""
" Abbruch bei mehr als 30 PLC-Zyklen";" Abbruch bei mehr als 30 PLC-Zyklen";""
" Fehlernr 8";" Fehlernr 8";""
" Fehler-Nummer FB92 ausgeben";" Fehler-Nummer FB92 ausgeben";""
"Auswertung Typ für Spindelwerkzeug";"Auswertung Typ für Spindelwerkzeug";""
" 0: lang, 1: kurz, 2: saulang";" 0: lang, 1: kurz, 2: saulang";""
" 0: lang, 1: kurz";" 0: lang, 1: kurz";""
" bei groesse 1 links/rechts --> überlang checken --> ja: Typ 5";" bei groesse 1 links/rechts --> überlang checken --> ja: Typ 5";""
"Auswertung Typ für neues Werkzeug";"Auswertung Typ für neues Werkzeug";""
" 0: lang 1:kurz";" 0: lang 1:kurz";""
"Auswertung Greifergeschwindigkeit";"Auswertung Greifergeschwindigkeit";""
"Schreiben Anzahl PLC-Zyklen ";"Schreiben Anzahl PLC-Zyklen ";""
" Wz ist in Bstpl";" Wz ist in Bstpl";""
"     S     ""MX_WZB_NeuWahl""            //Eventuelle WZ-Bruchdaten ablöschen";"     S     ""MX_WZB_NeuWahl""            //Eventuelle WZ-Bruchdaten ablöschen";""
" 1:1 Tausch: Variables austauschbares Werkzeug in TPU und Spindel";" 1:1 Tausch: Variables austauschbares Werkzeug in TPU und Spindel";""
" SpindelWz ist variabel";" SpindelWz ist variabel";""
" Leerplatzsuche für Werkzeug im Zwischenspeicher";" Leerplatzsuche für Werkzeug im Zwischenspeicher";""
"      SPA   N3a                         //Problem weil NC angefordertes WZ noch in Greifer erkennt,";"      SPA   N3a                         //Problem weil NC angefordertes WZ noch in Greifer erkennt,";""
